chapter,sense,lemma,sentence,sentence_start_char,sentence_end_char
31,SIGHT,form,"No charm was wanting, no defect was perceptible; the young girl had regular and delicate lineaments; eyes shaped and coloured as we see them in lovely pictures, large, and dark, and full; the long and shadowy eyelash which encircles a fine eye with so soft a fascination; the pencilled brow which gives such clearness; the white smooth forehead, which adds such repose to the livelier beauties of tint and ray; the cheek oval, fresh, and smooth; the lips, fresh too, ruddy, healthy, sweetly formed; the even and gleaming teeth without flaw; the small dimpled chin; the ornament of rich, plenteous tresses—all advantages, in short, which, combined, realise the ideal of beauty, were fully hers.",10961,11654
31,SIGHT,look,"I wondered, as I looked at this fair creature: I admired her with my whole heart.",11655,11737
31,SIGHT,form,"Nature had surely formed her in a partial mood; and, forgetting her usual stinted step-mother dole of gifts, had endowed this, her darling, with a grand-dame’s bounty.",11737,11906
31,SIGHT,see,"I naturally asked myself that question as I saw him turn to her and look at her; and, as naturally, I sought the answer to the inquiry in his countenance.",11960,12114
31,SIGHT,look,"I naturally asked myself that question as I saw him turn to her and look at her; and, as naturally, I sought the answer to the inquiry in his countenance.",11960,12114
31,SIGHT,eye,"He had already withdrawn his eye from the Peri, and was looking at a humble tuft of daisies which grew by the wicket.",12115,12234
31,SIGHT,look,"He had already withdrawn his eye from the Peri, and was looking at a humble tuft of daisies which grew by the wicket.",12115,12234
31,SIGHT,see,"Papa told me you had opened your school, and that the new mistress was come; and so I put on my bonnet after tea, and ran up the valley to see her: this is she?” pointing to me.",12481,12660
31,SOUND,tone,"she asked of me, with a direct and naïve simplicity of tone and manner, pleasing, if child-like.",12723,12821
31,SIGHT,look,"His mouth certainly looked a good deal compressed, and the lower part of his face unusually stern and square, as the laughing girl gave him this information.",13894,14051
31,SIGHT,gaze,"He lifted his gaze, too, from the daisies, and turned it on her.",14052,14116
31,SIGHT,gaze,"An unsmiling, a searching, a meaning gaze it was.",14117,14166
31,SIGHT,eye,"She answered it with a second laugh, and laughter well became her youth, her roses, her dimples, her bright eyes.",14167,14282
31,TOUCH,caress,"As he stood, mute and grave, she again fell to caressing Carlo.",14282,14345
31,SIGHT,see,"As she patted the dog’s head, bending with native grace before his young and austere master, I saw a glow rise to that master’s face.",14475,14608
31,TOUCH,pat,"As she patted the dog’s head, bending with native grace before his young and austere master, I saw a glow rise to that master’s face.",14475,14608
31,SIGHT,see,"I saw his solemn eye melt with sudden fire, and flicker with resistless emotion.",14609,14689
31,SIGHT,eye,"I saw his solemn eye melt with sudden fire, and flicker with resistless emotion.",14609,14689
31,SIGHT,look,"Flushed and kindled thus, he looked nearly as beautiful for a man as she for a woman.",14690,14775
31,SIGHT,see,"“Papa says you never come to see us now,” continued Miss Oliver, looking up.",15094,15170
31,SIGHT,look,"“Papa says you never come to see us now,” continued Miss Oliver, looking up.",15094,15170
31,SIGHT,see,"Do come and see papa.” “Not to-night, Miss Rosamond, not to-night.”",16006,16076
31,TOUCH,hold,She held out her hand.,16301,16323
31,TOUCH,touch,He just touched it.,16324,16343
31,SOUND,voice,"he repeated, in a voice low and hollow as an echo.",16360,16410
31,SOUND,echo,"he repeated, in a voice low and hollow as an echo.",16360,16410
31,SIGHT,gaze,"She turned twice to gaze after him as she tripped fairy-like down the field; he, as he strode firmly across, never turned at all.",16640,16771
31,SIGHT,spectacle,This spectacle of another’s suffering and sacrifice rapt my thoughts from exclusive meditation on my own.,16771,16876
32,SIGHT,sight,"Wholly untaught, with faculties quite torpid, they seemed to me hopelessly dull; and, at first sight, all dull alike: but I soon found I was mistaken.",214,364
32,SIGHT,look,"Their amazement at me, my language, my rules, and ways, once subsided, I found some of these heavy-looking, gaping rustics wake up into sharp-witted girls enough.",510,672
32,SIGHT,regard,"There was an enjoyment in accepting their simple kindness, and in repaying it by a consideration—a scrupulous regard to their feelings—to which they were not, perhaps, at all times accustomed, and which both charmed and benefited them; because, while it elevated them in their own eyes, it made them emulous to merit the deferential treatment they received.",1723,2082
32,SIGHT,eye,"There was an enjoyment in accepting their simple kindness, and in repaying it by a consideration—a scrupulous regard to their feelings—to which they were not, perhaps, at all times accustomed, and which both charmed and benefited them; because, while it elevated them in their own eyes, it made them emulous to merit the deferential treatment they received.",1723,2082
32,TOUCH,feel,I felt I became a favourite in the neighbourhood.,2082,2131
32,SOUND,hear,"Whenever I went out, I heard on all sides cordial salutations, and was welcomed with friendly smiles.",2132,2233
32,SIGHT,regard,"To live amidst general regard, though it be but the regard of working people, is like “sitting in sunshine, calm and sweet;” serene inward feelings bud and bloom under the ray.",2234,2410
32,SIGHT,regard,"To live amidst general regard, though it be but the regard of working people, is like “sitting in sunshine, calm and sweet;” serene inward feelings bud and bloom under the ray.",2234,2410
32,SIGHT,scene,"At this period of my life, my heart far oftener swelled with thankfulness than sank with dejection: and yet, reader, to tell you all, in the midst of this calm, this useful existence—after a day passed in honourable exertion amongst my scholars, an evening spent in drawing or reading contentedly alone—I used to rush into strange dreams at night: dreams many-coloured, agitated, full of the ideal, the stirring, the stormy—dreams where, amidst unusual scenes, charged with adventure, with agitating risk and romantic chance, I still again and again met Mr. Rochester, always at some exciting crisis; and then the sense of being in his arms, hearing his voice, meeting his eye, touching his hand and cheek, loving him, being loved by him—the hope of passing a lifetime at his side, would be renewed, with all its first force and fire.",2411,3245
32,SOUND,hear,"At this period of my life, my heart far oftener swelled with thankfulness than sank with dejection: and yet, reader, to tell you all, in the midst of this calm, this useful existence—after a day passed in honourable exertion amongst my scholars, an evening spent in drawing or reading contentedly alone—I used to rush into strange dreams at night: dreams many-coloured, agitated, full of the ideal, the stirring, the stormy—dreams where, amidst unusual scenes, charged with adventure, with agitating risk and romantic chance, I still again and again met Mr. Rochester, always at some exciting crisis; and then the sense of being in his arms, hearing his voice, meeting his eye, touching his hand and cheek, loving him, being loved by him—the hope of passing a lifetime at his side, would be renewed, with all its first force and fire.",2411,3245
32,SOUND,voice,"At this period of my life, my heart far oftener swelled with thankfulness than sank with dejection: and yet, reader, to tell you all, in the midst of this calm, this useful existence—after a day passed in honourable exertion amongst my scholars, an evening spent in drawing or reading contentedly alone—I used to rush into strange dreams at night: dreams many-coloured, agitated, full of the ideal, the stirring, the stormy—dreams where, amidst unusual scenes, charged with adventure, with agitating risk and romantic chance, I still again and again met Mr. Rochester, always at some exciting crisis; and then the sense of being in his arms, hearing his voice, meeting his eye, touching his hand and cheek, loving him, being loved by him—the hope of passing a lifetime at his side, would be renewed, with all its first force and fire.",2411,3245
32,SIGHT,eye,"At this period of my life, my heart far oftener swelled with thankfulness than sank with dejection: and yet, reader, to tell you all, in the midst of this calm, this useful existence—after a day passed in honourable exertion amongst my scholars, an evening spent in drawing or reading contentedly alone—I used to rush into strange dreams at night: dreams many-coloured, agitated, full of the ideal, the stirring, the stormy—dreams where, amidst unusual scenes, charged with adventure, with agitating risk and romantic chance, I still again and again met Mr. Rochester, always at some exciting crisis; and then the sense of being in his arms, hearing his voice, meeting his eye, touching his hand and cheek, loving him, being loved by him—the hope of passing a lifetime at his side, would be renewed, with all its first force and fire.",2411,3245
32,TOUCH,touch,"At this period of my life, my heart far oftener swelled with thankfulness than sank with dejection: and yet, reader, to tell you all, in the midst of this calm, this useful existence—after a day passed in honourable exertion amongst my scholars, an evening spent in drawing or reading contentedly alone—I used to rush into strange dreams at night: dreams many-coloured, agitated, full of the ideal, the stirring, the stormy—dreams where, amidst unusual scenes, charged with adventure, with agitating risk and romantic chance, I still again and again met Mr. Rochester, always at some exciting crisis; and then the sense of being in his arms, hearing his voice, meeting his eye, touching his hand and cheek, loving him, being loved by him—the hope of passing a lifetime at his side, would be renewed, with all its first force and fire.",2411,3245
32,SIGHT,witness,"Then I rose up on my curtainless bed, trembling and quivering; and then the still, dark night witnessed the convulsion of despair, and heard the burst of passion.",3307,3469
32,SOUND,hear,"Then I rose up on my curtainless bed, trembling and quivering; and then the still, dark night witnessed the convulsion of despair, and heard the burst of passion.",3307,3469
32,SIGHT,appearance,"Anything more exquisite than her appearance, in her purple habit, with her Amazon’s cap of black velvet placed gracefully above the long curls that kissed her cheek and floated to her shoulders, can scarcely be imagined: and it was thus she would enter the rustic building, and glide through the dazzled ranks of the village children.",3816,4151
32,SIGHT,eye,"Keenly, I fear, did the eye of the visitress pierce the young pastor’s heart.",4250,4327
32,SIGHT,see,"A sort of instinct seemed to warn him of her entrance, even when he did not see it; and when he was looking quite away from the door, if she appeared at it, his cheek would glow, and his marble-seeming features, though they refused to relax, changed indescribably, and in their very quiescence became expressive of a repressed fervour, stronger than working muscle or darting glance could indicate.",4328,4728
32,SIGHT,look,"A sort of instinct seemed to warn him of her entrance, even when he did not see it; and when he was looking quite away from the door, if she appeared at it, his cheek would glow, and his marble-seeming features, though they refused to relax, changed indescribably, and in their very quiescence became expressive of a repressed fervour, stronger than working muscle or darting glance could indicate.",4328,4728
32,SIGHT,glance,"A sort of instinct seemed to warn him of her entrance, even when he did not see it; and when he was looking quite away from the door, if she appeared at it, his cheek would glow, and his marble-seeming features, though they refused to relax, changed indescribably, and in their very quiescence became expressive of a repressed fervour, stronger than working muscle or darting glance could indicate.",4328,4728
32,SIGHT,eye,"In spite of his Christian stoicism, when she went up and addressed him, and smiled gaily, encouragingly, even fondly in his face, his hand would tremble and his eye burn.",4822,4992
32,TOUCH,tremble,"In spite of his Christian stoicism, when she went up and addressed him, and smiled gaily, encouragingly, even fondly in his face, his hand would tremble and his eye burn.",4822,4992
32,SIGHT,look,"He seemed to say, with his sad and resolute look, if he did not say it with his lips, “I love you, and I know you prefer me.",4993,5117
32,TASTE,consume,It will soon be no more than a sacrifice consumed.”,5302,5355
32,SIGHT,aspect,"And then she would pout like a disappointed child; a pensive cloud would soften her radiant vivacity; she would withdraw her hand hastily from his, and turn in transient petulance from his aspect, at once so heroic and so martyr-like.",5355,5589
32,SIGHT,glance,"She was hasty, but good-humoured; vain (she could not help it, when every glance in the glass showed her such a flush of loveliness), but not affected; liberal-handed; innocent of the pride of wealth; ingenuous; sufficiently intelligent; gay, lively, and unthinking: she was very charming, in short, even to a cool observer of her own sex like me; but she was not profoundly interesting or thoroughly impressive.",6475,6887
32,SIGHT,watch,"Still, I liked her almost as I liked my pupil Adèle; except that, for a child whom we have watched over and taught, a closer affection is engendered than we can give an equally attractive adult acquaintance.",6980,7189
32,SIGHT,view,"One evening, while, with her usual child-like activity, and thoughtless yet not offensive inquisitiveness, she was rummaging the cupboard and the table-drawer of my little kitchen, she discovered first two French books, a volume of Schiller, a German grammar and dictionary, and then my drawing-materials and some sketches, including a pencil-head of a pretty little cherub-like girl, one of my scholars, and sundry views from nature, taken in the Vale of Morton and on the surrounding moors.",7591,8084
32,TOUCH,feel,"I drew better than her master in the first school in S——. Would I sketch a portrait of her, to show to papa?” “With pleasure,” I replied; and I felt a thrill of artist-delight at the idea of copying from so perfect and radiant a model.",8252,8488
32,SIGHT,outline,"I took a sheet of fine card-board, and drew a careful outline.",8679,8741
32,SIGHT,look,"She made such a report of me to her father, that Mr. Oliver himself accompanied her next evening—a tall, massive-featured, middle-aged, and grey-headed man, at whose side his lovely daughter looked like a bright flower near a hoary turret.",8871,9110
32,SIGHT,see,"Her father was affable; and when he entered into conversation with me after tea, he expressed in strong terms his approbation of what I had done in Morton school, and said he only feared, from what he saw and heard, I was too good for the place, and would soon quit it for one more suitable.",9540,9833
32,SOUND,hear,"Her father was affable; and when he entered into conversation with me after tea, he expressed in strong terms his approbation of what I had done in Morton school, and said he only feared, from what he saw and heard, I was too good for the place, and would soon quit it for one more suitable.",9540,9833
32,SIGHT,form,He accounted it a pity that so fine and talented a young man should have formed the design of going out as a missionary; it was quite throwing a valuable life away.,10333,10497
32,SIGHT,regard,"Mr. Oliver evidently regarded the young clergyman’s good birth, old name, and sacred profession as sufficient compensation for the want of fortune.",10603,10752
32,TOUCH,grate,"All about me was spotless and bright—scoured floor, polished grate, and well-rubbed chairs.",10912,11003
32,TOUCH,rub,"All about me was spotless and bright—scoured floor, polished grate, and well-rubbed chairs.",10912,11003
32,SIGHT,shadow,"The head was finished already: there was but the background to tint and the drapery to shade off; a touch of carmine, too, to add to the ripe lips—a soft curl here and there to the tresses—a deeper tinge to the shadow of the lash under the azured eyelid.",11286,11540
32,TOUCH,touch,"The head was finished already: there was but the background to tint and the drapery to shade off; a touch of carmine, too, to add to the ripe lips—a soft curl here and there to the tresses—a deeper tinge to the shadow of the lash under the azured eyelid.",11286,11540
32,TOUCH,tap,"I was absorbed in the execution of these nice details, when, after one rapid tap, my door unclosed, admitting St. John Rivers.",11541,11669
32,SIGHT,see,"“I am come to see how you are spending your holiday,” he said.",11669,11731
32,TOUCH,feel,"No, that is well: while you draw you will not feel lonely.",11758,11816
32,SIGHT,see,"You see, I mistrust you still, though you have borne up wonderfully so far.",11817,11892
32,SIGHT,examine,"While I was eagerly glancing at the bright pages of “Marmion” (for “Marmion” it was), St. John stooped to examine my drawing.",12791,12916
32,SIGHT,figure,His tall figure sprang erect again with a start: he said nothing.,12917,12982
32,SIGHT,look,I looked up at him: he shunned my eye.,12983,13021
32,SIGHT,eye,I looked up at him: he shunned my eye.,12983,13021
32,TOUCH,feel,"I knew his thoughts well, and could read his heart plainly; at the moment I felt calmer and cooler than he: I had then temporarily the advantage of him, and I conceived an inclination to do him some good, if I could.",13022,13240
32,TOUCH,firmness,"“With all his firmness and self-control,” thought I, “he tasks himself too far: locks every feeling and pang within—expresses, confesses, imparts nothing.",13240,13394
32,SIGHT,observe,I did not observe it closely.”,14023,14055
32,SIGHT,look,He almost started at my sudden and strange abruptness: he looked at me astonished.,14079,14161
32,SIGHT,observe,"I continued, “You observed it closely and distinctly; but I have no objection to your looking at it again,” and I rose and placed it in his hand.",14317,14464
32,SIGHT,look,"I continued, “You observed it closely and distinctly; but I have no objection to your looking at it again,” and I rose and placed it in his hand.",14317,14464
32,SIGHT,gaze,"He continued to gaze at the picture: the longer he looked, the firmer he held it, the more he seemed to covet it.",15006,15119
32,SIGHT,look,"He continued to gaze at the picture: the longer he looked, the firmer he held it, the more he seemed to covet it.",15006,15119
32,TOUCH,hold,"He continued to gaze at the picture: the longer he looked, the firmer he held it, the more he seemed to covet it.",15006,15119
32,SOUND,murmur,"he murmured; “the eye is well managed: the colour, light, expression, are perfect.",15134,15217
32,SIGHT,eye,"he murmured; “the eye is well managed: the colour, light, expression, are perfect.",15134,15217
32,SIGHT,light,"he murmured; “the eye is well managed: the colour, light, expression, are perfect.",15134,15217
32,SIGHT,sight,"or would the sight of it bring recollections calculated to enervate and distress?” He now furtively raised his eyes: he glanced at me, irresolute, disturbed: he again surveyed the picture.",15437,15628
32,SIGHT,eye,"or would the sight of it bring recollections calculated to enervate and distress?” He now furtively raised his eyes: he glanced at me, irresolute, disturbed: he again surveyed the picture.",15437,15628
32,SIGHT,glance,"or would the sight of it bring recollections calculated to enervate and distress?” He now furtively raised his eyes: he glanced at me, irresolute, disturbed: he again surveyed the picture.",15437,15628
32,SIGHT,survey,"or would the sight of it bring recollections calculated to enervate and distress?” He now furtively raised his eyes: he glanced at me, irresolute, disturbed: he again surveyed the picture.",15437,15628
32,SIGHT,view,"“That I should like to have it is certain: whether it would be judicious or wise is another question.” Since I had ascertained that Rosamond really preferred him, and that her father was not likely to oppose the match, I—less exalted in my views than St. John—had been strongly disposed in my own heart to advocate their union.",15628,15956
32,SIGHT,see,"With this persuasion I now answered— “As far as I can see, it would be wiser and more judicious if you were to take to yourself the original at once.”",16172,16325
32,SIGHT,discern,I discerned he was now neither angry nor shocked at my audacity.,16468,16532
32,SIGHT,see,I saw even that to be thus frankly addressed on a subject he had deemed unapproachable—to hear it thus freely handled—was beginning to be felt by him as a new pleasure—an unhoped-for relief.,16533,16723
32,SOUND,hear,I saw even that to be thus frankly addressed on a subject he had deemed unapproachable—to hear it thus freely handled—was beginning to be felt by him as a new pleasure—an unhoped-for relief.,16533,16723
32,TOUCH,handle,I saw even that to be thus frankly addressed on a subject he had deemed unapproachable—to hear it thus freely handled—was beginning to be felt by him as a new pleasure—an unhoped-for relief.,16533,16723
32,TOUCH,feel,I saw even that to be thus frankly addressed on a subject he had deemed unapproachable—to hear it thus freely handled—was beginning to be felt by him as a new pleasure—an unhoped-for relief.,16533,16723
32,TOUCH,touch,She talks of you continually: there is no subject she enjoys so much or touches upon so often.”,17333,17430
32,SOUND,hear,"“It is very pleasant to hear this,” he said—“very: go on for another quarter of an hour.”",17430,17519
32,SIGHT,watch,And he actually took out his watch and laid it upon the table to measure the time.,17520,17604
32,SIGHT,see,And now it is deluged with a nectarous flood—the young germs swamped—delicious poison cankering them: now I see myself stretched on an ottoman in the drawing-room at Vale Hall at my bride Rosamond Oliver’s feet: she is talking to me with her sweet voice—gazing down on me with those eyes your skilful hand has copied so well—smiling at me with these coral lips.,18083,18444
32,SOUND,voice,And now it is deluged with a nectarous flood—the young germs swamped—delicious poison cankering them: now I see myself stretched on an ottoman in the drawing-room at Vale Hall at my bride Rosamond Oliver’s feet: she is talking to me with her sweet voice—gazing down on me with those eyes your skilful hand has copied so well—smiling at me with these coral lips.,18083,18444
32,SIGHT,gaze,And now it is deluged with a nectarous flood—the young germs swamped—delicious poison cankering them: now I see myself stretched on an ottoman in the drawing-room at Vale Hall at my bride Rosamond Oliver’s feet: she is talking to me with her sweet voice—gazing down on me with those eyes your skilful hand has copied so well—smiling at me with these coral lips.,18083,18444
32,SIGHT,eye,And now it is deluged with a nectarous flood—the young germs swamped—delicious poison cankering them: now I see myself stretched on an ottoman in the drawing-room at Vale Hall at my bride Rosamond Oliver’s feet: she is talking to me with her sweet voice—gazing down on me with those eyes your skilful hand has copied so well—smiling at me with these coral lips.,18083,18444
32,SIGHT,watch,I humoured him: the watch ticked on: he breathed fast and low: I stood silent.,18627,18705
32,SMELL,breathe,I humoured him: the watch ticked on: he breathed fast and low: I stood silent.,18627,18705
32,SIGHT,watch,"Amidst this hush the quartet sped; he replaced the watch, laid the picture down, rose, and stood on the hearth.",18706,18819
32,TASTE,taste,"I rested my temples on the breast of temptation, and put my neck voluntarily under her yoke of flowers; I tasted her cup.",18890,19011
32,SIGHT,see,The pillow was burning: there is an asp in the garland: the wine has a bitter taste: her promises are hollow—her offers false: I see and know all this.”,19012,19166
32,TASTE,taste,The pillow was burning: there is an asp in the garland: the wine has a bitter taste: her promises are hollow—her offers false: I see and know all this.”,19012,19166
32,SIGHT,gaze,I gazed at him in wonder.,19166,19193
32,SIGHT,look,"It is what I have to look forward to, and to live for.”",20555,20612
32,SIGHT,image,"Are her disappointment and sorrow of no interest to you?” “Miss Oliver is ever surrounded by suitors and flatterers: in less than a month, my image will be effaced from her heart.",20665,20845
32,SIGHT,prospect,"If I get a little thin, it is with anxiety about my prospects, yet unsettled—my departure, continually procrastinated.",21038,21156
32,TOUCH,tremble,"Only this morning, I received intelligence that the successor, whose arrival I have been so long expecting, cannot be ready to replace me for three months to come yet; and perhaps the three months may extend to six.” “You tremble and become flushed whenever Miss Oliver enters the schoolroom.”",21157,21453
32,TOUCH,feel,"For me, I felt at home in this sort of discourse.",21568,21617
32,SIGHT,eye,"There is something brave in your spirit, as well as penetrating in your eye; but allow me to assure you that you partially misinterpret my emotions.",21916,22064
32,TOUCH,cold,Know me to be what I am—a cold hard man.” I smiled incredulously.,22458,22526
32,TOUCH,cold,"I am simply, in my original state—stripped of that blood-bleached robe with which Christianity covers human deformity—a cold, hard, ambitious man.",22618,22764
32,TOUCH,feel,"Reason, and not feeling, is my guide; my ambition is unlimited: my desire to rise higher, to do more than others, insatiable.",22841,22966
32,SIGHT,watch,"I watch your career with interest, because I consider you a specimen of a diligent, orderly, energetic woman: not because I deeply compassionate what you have gone through, or what you still suffer.”",23108,23309
32,SIGHT,form,"Of the ambition to win power and renown for my wretched self, she has formed the ambition to spread my Master’s kingdom; to achieve victories for the standard of the cross.",23971,24143
32,SIGHT,look,Once more he looked at the portrait.,24445,24483
32,SOUND,murmur,"“She _is_ lovely,” he murmured.",24483,24514
32,SIGHT,see,"What he suddenly saw on this blank paper, it was impossible for me to tell; but something had caught his eye.",24779,24888
32,SIGHT,eye,"What he suddenly saw on this blank paper, it was impossible for me to tell; but something had caught his eye.",24779,24888
32,SIGHT,look,"He took it up with a snatch; he looked at the edge; then shot a glance at me, inexpressibly peculiar, and quite incomprehensible: a glance that seemed to take and make note of every point in my shape, face, and dress; for it traversed all, quick, keen as lightning.",24889,25154
32,SIGHT,glance,"He took it up with a snatch; he looked at the edge; then shot a glance at me, inexpressibly peculiar, and quite incomprehensible: a glance that seemed to take and make note of every point in my shape, face, and dress; for it traversed all, quick, keen as lightning.",24889,25154
32,SIGHT,glance,"He took it up with a snatch; he looked at the edge; then shot a glance at me, inexpressibly peculiar, and quite incomprehensible: a glance that seemed to take and make note of every point in my shape, face, and dress; for it traversed all, quick, keen as lightning.",24889,25154
32,SIGHT,note,"He took it up with a snatch; he looked at the edge; then shot a glance at me, inexpressibly peculiar, and quite incomprehensible: a glance that seemed to take and make note of every point in my shape, face, and dress; for it traversed all, quick, keen as lightning.",24889,25154
32,SOUND,note,"He took it up with a snatch; he looked at the edge; then shot a glance at me, inexpressibly peculiar, and quite incomprehensible: a glance that seemed to take and make note of every point in my shape, face, and dress; for it traversed all, quick, keen as lightning.",24889,25154
32,SIGHT,shape,"He took it up with a snatch; he looked at the edge; then shot a glance at me, inexpressibly peculiar, and quite incomprehensible: a glance that seemed to take and make note of every point in my shape, face, and dress; for it traversed all, quick, keen as lightning.",24889,25154
32,SIGHT,see,"“Nothing in the world,” was the reply; and, replacing the paper, I saw him dexterously tear a narrow slip from the margin.",25274,25396
32,SIGHT,see,"I, in my turn, scrutinised the paper; but saw nothing on it save a few dingy stains of paint where I had tried the tint in my pencil.",25577,25710
33,SOUND,listen,"I had closed my shutter, laid a mat to the door to prevent the snow from blowing in under it, trimmed my fire, and after sitting nearly an hour on the hearth listening to the muffled fury of the tempest, I lit a candle, took down “Marmion,” and beginning— “Day set on Norham’s castled steep, And Tweed’s fair river broad and deep, And Cheviot’s mountains lone; The massive towers, the donjon keep, The flanking walls that round them sweep,",210,659
33,SIGHT,light,"I had closed my shutter, laid a mat to the door to prevent the snow from blowing in under it, trimmed my fire, and after sitting nearly an hour on the hearth listening to the muffled fury of the tempest, I lit a candle, took down “Marmion,” and beginning— “Day set on Norham’s castled steep, And Tweed’s fair river broad and deep, And Cheviot’s mountains lone; The massive towers, the donjon keep, The flanking walls that round them sweep,",210,659
33,SOUND,hear,"I heard a noise: the wind, I thought, shook the door.",717,770
33,SOUND,noise,"I heard a noise: the wind, I thought, shook the door.",717,770
33,SOUND,howl,"No; it was St. John Rivers, who, lifting the latch, came in out of the frozen hurricane—the howling darkness—and stood before me: the cloak that covered his tall figure all white as a glacier.",771,963
33,SIGHT,figure,"No; it was St. John Rivers, who, lifting the latch, came in out of the frozen hurricane—the howling darkness—and stood before me: the cloak that covered his tall figure all white as a glacier.",771,963
33,SIGHT,observe,"“I have had hard work to get here, I assure you,” he observed, as he warmed his hands over the flame.",1459,1560
33,SOUND,hear,"Besides, since yesterday I have experienced the excitement of a person to whom a tale has been half-told, and who is impatient to hear the sequel.”",1858,2007
33,TOUCH,touch,"I recalled his singular conduct of yesterday, and really I began to fear his wits were touched.",2020,2115
33,SIGHT,see,"If he were insane, however, his was a very cool and collected insanity: I had never seen that handsome-featured face of his look more like chiselled marble than it did just now, as he put aside his snow-wet hair from his forehead and let the firelight shine free on his pale brow and cheek as pale, where it grieved me to discover the hollow trace of care or sorrow now so plainly graved.",2116,2504
33,SIGHT,look,"If he were insane, however, his was a very cool and collected insanity: I had never seen that handsome-featured face of his look more like chiselled marble than it did just now, as he put aside his snow-wet hair from his forehead and let the firelight shine free on his pale brow and cheek as pale, where it grieved me to discover the hollow trace of care or sorrow now so plainly graved.",2116,2504
33,SIGHT,see,"What do you see amiss in me?” This was said with a careless, abstracted indifference, which showed that my solicitude was, at least in his opinion, wholly superfluous.",3008,3176
33,SIGHT,eye,"He still slowly moved his finger over his upper lip, and still his eye dwelt dreamily on the glowing grate; thinking it urgent to say something, I asked him presently if he felt any cold draught from the door, which was behind him.",3194,3427
33,TOUCH,grate,"He still slowly moved his finger over his upper lip, and still his eye dwelt dreamily on the glowing grate; thinking it urgent to say something, I asked him presently if he felt any cold draught from the door, which was behind him.",3194,3427
33,TOUCH,feel,"He still slowly moved his finger over his upper lip, and still his eye dwelt dreamily on the glowing grate; thinking it urgent to say something, I asked him presently if he felt any cold draught from the door, which was behind him.",3194,3427
33,TOUCH,cold,"He still slowly moved his finger over his upper lip, and still his eye dwelt dreamily on the glowing grate; thinking it urgent to say something, I asked him presently if he felt any cold draught from the door, which was behind him.",3194,3427
33,SIGHT,eye,"He soon stirred; my eye was instantly drawn to his movements; he only took out a morocco pocket-book, thence produced a letter, which he read in silence, folded it, put it back, relapsed into meditation.",3651,3854
33,SOUND,hear,“Have you heard from Diana and Mary lately?” “Not since the letter I showed you a week ago.” “There has not been any change made about your own arrangements?,4025,4184
33,TOUCH,stroke,“Yes.” Again came the blank of a pause: the clock struck eight strokes.,4850,4922
33,SOUND,hear,"“Half-an-hour ago,” he pursued, “I spoke of my impatience to hear the sequel of a tale: on reflection, I find the matter will be better managed by my assuming the narrator’s part, and converting you into a listener.",5118,5333
33,SOUND,sound,"Before commencing, it is but fair to warn you that the story will sound somewhat hackneyed in your ears; but stale details often regain a degree of freshness when they pass through new lips.",5334,5524
33,SIGHT,see,"(I have seen their grave; it formed part of the pavement of a huge churchyard surrounding the grim, soot-black old cathedral of an overgrown manufacturing town in ——shire.)",5931,6103
33,SIGHT,form,"(I have seen their grave; it formed part of the pavement of a huge churchyard surrounding the grim, soot-black old cathedral of an overgrown manufacturing town in ——shire.)",5931,6103
33,TOUCH,cold,"They left a daughter, which, at its very birth, Charity received in her lap—cold as that of the snow-drift I almost stuck fast in to-night.",6104,6243
33,SOUND,hear,You start—did you hear a noise?,6412,6443
33,SOUND,noise,You start—did you hear a noise?,6412,6443
33,SOUND,hear,"“I can guess your feelings,” he said, “but restrain them for a while: I have nearly finished; hear me to the end.",7226,7339
33,SIGHT,appearance,You should rather ask the name of the governess—the nature of the event which requires her appearance.”,8544,8649
33,SIGHT,see,Did no one see Mr. Rochester?” “I suppose not.”,8690,8740
33,TOUCH,feel,"Who has his letters?” “Mr. Briggs intimates that the answer to his application was not from Mr. Rochester, but from a lady: it is signed ‘Alice Fairfax.’” I felt cold and dismayed: my worst fears then were probably true: he had in all probability left England and rushed in reckless desperation to some former haunt on the Continent.",8802,9137
33,TOUCH,cold,"Who has his letters?” “Mr. Briggs intimates that the answer to his application was not from Mr. Rochester, but from a lady: it is signed ‘Alice Fairfax.’” I felt cold and dismayed: my worst fears then were probably true: he had in all probability left England and rushed in reckless desperation to some former haunt on the Continent.",8802,9137
33,SIGHT,observe,"“He must have been a bad man,” observed Mr. Rivers.",9355,9408
33,TOUCH,warmth,"“You don’t know him—don’t pronounce an opinion upon him,” I said, with warmth.",9408,9488
33,SIGHT,see,"I have it here—it is always more satisfactory to see important points written down, fairly committed to black and white.”",9686,9809
33,TOUCH,texture,"And the pocket-book was again deliberately produced, opened, sought through; from one of its compartments was extracted a shabby slip of paper, hastily torn off: I recognised in its texture and its stains of ultra-marine, and lake, and vermillion, the ravished margin of the portrait-cover.",9809,10099
33,SIGHT,eye,"He got up, held it close to my eyes: and I read, traced in Indian ink, in my own handwriting, the words “JANE EYRE”—the work doubtless of some moment of abstraction.",10100,10267
33,TOUCH,hold,"He got up, held it close to my eyes: and I read, traced in Indian ink, in my own handwriting, the words “JANE EYRE”—the work doubtless of some moment of abstraction.",10100,10267
