chapter,sense,lemma,sentence,sentence_start_char,sentence_end_char
29,TOUCH,feel,"Mr. St. John, when he saw me, merely bowed and passed through; the two ladies stopped: Mary, in a few words, kindly and calmly expressed the pleasure she felt in seeing me well enough to be able to come down; Diana took my hand: she shook her head at me.",11720,11976
29,TOUCH,feel,"It was my nature to feel pleasure in yielding to an authority supported like hers, and to bend, where my conscience and self-respect permitted, to an active will.",12494,12658
29,TOUCH,hold,"And still holding my hand she made me rise, and led me into the inner room.",13094,13171
29,TOUCH,feel,"The three looked at me, but not distrustfully; I felt there was no suspicion in their glances: there was more of curiosity.",16803,16926
29,TOUCH,feel,No.” I felt a burning glow mount to my face; for bitter and agitating recollections were awakened by the allusion to marriage.,17890,18017
29,TOUCH,cold,"Diana and Mary relieved me by turning their eyes elsewhere than to my crimsoned visage; but the colder and sterner brother continued to gaze, till the trouble he had excited forced out tears as well as colour.",18066,18277
29,TOUCH,feel,"I_ feel more inclination to put you in the way of keeping yourself, and shall endeavour to do so; but observe, my sphere is narrow.",23663,23794
30,TOUCH,feel,"I felt the consecration of its loneliness: my eye feasted on the outline of swell and sweep—on the wild colouring communicated to ridge and dell by moss, by heath-bell, by flower-sprinkled turf, by brilliant bracken, and mellow granite crag.",1547,1788
30,TOUCH,touch,"I could talk a while when the evening commenced, but the first gush of vivacity and fluency gone, I was fain to sit on a stool at Diana’s feet, to rest my head on her knee, and listen alternately to her and Mary, while they sounded thoroughly the topic on which I had but touched.",2821,3101
30,TOUCH,feel,"It began calm—and indeed, as far as delivery and pitch of voice went, it was calm to the end: an earnestly felt, yet strictly restrained zeal breathed soon in the distinct accents, and prompted the nervous language.",6318,6533
30,TOUCH,feel,"When he had done, instead of feeling better, calmer, more enlightened by his discourse, I experienced an inexpressible sadness; for it seemed to me—I know not whether equally so to others—that the eloquence to which I had been listening had sprung from a depth where lay turbid dregs of disappointment—where moved troubling impulses of insatiate yearnings and disquieting aspirations.",6941,7325
30,TOUCH,hold,"Diana and Mary were soon to leave Moor House, and return to the far different life and scene which awaited them, as governesses in a large, fashionable, south-of-England city, where each held a situation in families by whose wealthy and haughty members they were regarded only as humble dependents, and who neither knew nor sought out their innate excellences, and appreciated only their acquired accomplishments as they appreciated the skill of their cook or the taste of their waiting-woman.",7726,8219
30,TOUCH,hold,I hold that the more arid and unreclaimed the soil where the Christian labourer’s task of tillage is appointed him—the scantier the meed his toil brings—the higher the honour.,11793,11968
30,TOUCH,hold,"“I believe you will accept the post I offer you,” said he, “and hold it for a while: not permanently, though: any more than I could permanently keep the narrow and narrowing—the tranquil, hidden office of English country incumbent; for in your nature is an alloy as detrimental to repose as that in mine, though of a different kind.” “Do explain,” I urged, when he halted once more.",12418,12803
30,TOUCH,hold,"I mean, that human affections and sympathies have a most powerful hold on you.",16072,16150
31,TOUCH,feel,"Not to deceive myself, I must reply—No: I felt desolate to a degree.",1815,1883
31,TOUCH,feel,"I felt—yes, idiot that I am—I felt degraded.",1884,1928
31,TOUCH,feel,"I felt—yes, idiot that I am—I felt degraded.",1884,1928
31,TOUCH,feel,"He was fond and proud of me—it is what no man besides will ever be.—But where am I wandering, and what am I saying, and above all, feeling?",3210,3349
31,TOUCH,feel,"Yes; I feel now that I was right when I adhered to principle and law, and scorned and crushed the insane promptings of a frenzied moment.",3644,3781
31,TOUCH,feel,“But you feel solitude an oppression?,6399,6436
31,TOUCH,feel,"“Very well; I hope you feel the content you express: at any rate, your good sense will tell you that it is too soon yet to yield to the vacillating fears of Lot’s wife.",6609,6777
31,TOUCH,caress,"There appeared, within three feet of him, a form clad in pure white—a youthful, graceful form: full, yet fine in contour; and when, after bending to caress Carlo, it lifted up its head, and threw back a long veil, there bloomed under his glance a face of perfect beauty.",10415,10685
31,TOUCH,caress,"As he stood, mute and grave, she again fell to caressing Carlo.",14282,14345
31,TOUCH,pat,"As she patted the dog’s head, bending with native grace before his young and austere master, I saw a glow rise to that master’s face.",14475,14608
31,TOUCH,hold,She held out her hand.,16301,16323
31,TOUCH,touch,He just touched it.,16324,16343
32,TOUCH,feel,I felt I became a favourite in the neighbourhood.,2082,2131
32,TOUCH,touch,"At this period of my life, my heart far oftener swelled with thankfulness than sank with dejection: and yet, reader, to tell you all, in the midst of this calm, this useful existence—after a day passed in honourable exertion amongst my scholars, an evening spent in drawing or reading contentedly alone—I used to rush into strange dreams at night: dreams many-coloured, agitated, full of the ideal, the stirring, the stormy—dreams where, amidst unusual scenes, charged with adventure, with agitating risk and romantic chance, I still again and again met Mr. Rochester, always at some exciting crisis; and then the sense of being in his arms, hearing his voice, meeting his eye, touching his hand and cheek, loving him, being loved by him—the hope of passing a lifetime at his side, would be renewed, with all its first force and fire.",2411,3245
32,TOUCH,tremble,"In spite of his Christian stoicism, when she went up and addressed him, and smiled gaily, encouragingly, even fondly in his face, his hand would tremble and his eye burn.",4822,4992
32,TOUCH,feel,"I drew better than her master in the first school in S——. Would I sketch a portrait of her, to show to papa?” “With pleasure,” I replied; and I felt a thrill of artist-delight at the idea of copying from so perfect and radiant a model.",8252,8488
32,TOUCH,grate,"All about me was spotless and bright—scoured floor, polished grate, and well-rubbed chairs.",10912,11003
32,TOUCH,rub,"All about me was spotless and bright—scoured floor, polished grate, and well-rubbed chairs.",10912,11003
32,TOUCH,touch,"The head was finished already: there was but the background to tint and the drapery to shade off; a touch of carmine, too, to add to the ripe lips—a soft curl here and there to the tresses—a deeper tinge to the shadow of the lash under the azured eyelid.",11286,11540
32,TOUCH,tap,"I was absorbed in the execution of these nice details, when, after one rapid tap, my door unclosed, admitting St. John Rivers.",11541,11669
32,TOUCH,feel,"No, that is well: while you draw you will not feel lonely.",11758,11816
32,TOUCH,feel,"I knew his thoughts well, and could read his heart plainly; at the moment I felt calmer and cooler than he: I had then temporarily the advantage of him, and I conceived an inclination to do him some good, if I could.",13022,13240
32,TOUCH,firmness,"“With all his firmness and self-control,” thought I, “he tasks himself too far: locks every feeling and pang within—expresses, confesses, imparts nothing.",13240,13394
32,TOUCH,hold,"He continued to gaze at the picture: the longer he looked, the firmer he held it, the more he seemed to covet it.",15006,15119
32,TOUCH,handle,I saw even that to be thus frankly addressed on a subject he had deemed unapproachable—to hear it thus freely handled—was beginning to be felt by him as a new pleasure—an unhoped-for relief.,16533,16723
32,TOUCH,feel,I saw even that to be thus frankly addressed on a subject he had deemed unapproachable—to hear it thus freely handled—was beginning to be felt by him as a new pleasure—an unhoped-for relief.,16533,16723
32,TOUCH,touch,She talks of you continually: there is no subject she enjoys so much or touches upon so often.”,17333,17430
32,TOUCH,tremble,"Only this morning, I received intelligence that the successor, whose arrival I have been so long expecting, cannot be ready to replace me for three months to come yet; and perhaps the three months may extend to six.” “You tremble and become flushed whenever Miss Oliver enters the schoolroom.”",21157,21453
32,TOUCH,feel,"For me, I felt at home in this sort of discourse.",21568,21617
32,TOUCH,cold,Know me to be what I am—a cold hard man.” I smiled incredulously.,22458,22526
32,TOUCH,cold,"I am simply, in my original state—stripped of that blood-bleached robe with which Christianity covers human deformity—a cold, hard, ambitious man.",22618,22764
32,TOUCH,feel,"Reason, and not feeling, is my guide; my ambition is unlimited: my desire to rise higher, to do more than others, insatiable.",22841,22966
33,TOUCH,touch,"I recalled his singular conduct of yesterday, and really I began to fear his wits were touched.",2020,2115
33,TOUCH,grate,"He still slowly moved his finger over his upper lip, and still his eye dwelt dreamily on the glowing grate; thinking it urgent to say something, I asked him presently if he felt any cold draught from the door, which was behind him.",3194,3427
33,TOUCH,feel,"He still slowly moved his finger over his upper lip, and still his eye dwelt dreamily on the glowing grate; thinking it urgent to say something, I asked him presently if he felt any cold draught from the door, which was behind him.",3194,3427
33,TOUCH,cold,"He still slowly moved his finger over his upper lip, and still his eye dwelt dreamily on the glowing grate; thinking it urgent to say something, I asked him presently if he felt any cold draught from the door, which was behind him.",3194,3427
33,TOUCH,stroke,“Yes.” Again came the blank of a pause: the clock struck eight strokes.,4850,4922
33,TOUCH,cold,"They left a daughter, which, at its very birth, Charity received in her lap—cold as that of the snow-drift I almost stuck fast in to-night.",6104,6243
33,TOUCH,feel,"Who has his letters?” “Mr. Briggs intimates that the answer to his application was not from Mr. Rochester, but from a lady: it is signed ‘Alice Fairfax.’” I felt cold and dismayed: my worst fears then were probably true: he had in all probability left England and rushed in reckless desperation to some former haunt on the Continent.",8802,9137
33,TOUCH,cold,"Who has his letters?” “Mr. Briggs intimates that the answer to his application was not from Mr. Rochester, but from a lady: it is signed ‘Alice Fairfax.’” I felt cold and dismayed: my worst fears then were probably true: he had in all probability left England and rushed in reckless desperation to some former haunt on the Continent.",8802,9137
33,TOUCH,warmth,"“You don’t know him—don’t pronounce an opinion upon him,” I said, with warmth.",9408,9488
33,TOUCH,texture,"And the pocket-book was again deliberately produced, opened, sought through; from one of its compartments was extracted a shabby slip of paper, hastily torn off: I recognised in its texture and its stains of ultra-marine, and lake, and vermillion, the ravished margin of the portrait-cover.",9809,10099
33,TOUCH,hold,"He got up, held it close to my eyes: and I read, traced in Indian ink, in my own handwriting, the words “JANE EYRE”—the work doubtless of some moment of abstraction.",10100,10267
33,TOUCH,feel,"It was a grand boon doubtless; and independence would be glorious—yes, I felt that—_that_ thought swelled my heart.",12451,12568
33,TOUCH,feel,I again felt rather like an individual of but average gastronomical powers sitting down to feast alone at a table spread with provisions for a hundred.,13426,13577
33,TOUCH,cold,"And I am a hard woman,—impossible to put off “And then,” he pursued, “I am cold: no fervour infects me.”",15150,15257
33,TOUCH,feel,"“That is saying too much: such hazardous affirmations are a proof of the excitement under which you labour.” “It is not saying too much: I know what I feel, and how averse are my inclinations to the bare thought of marriage.",24458,24683
33,TOUCH,feel,"I feel I can easily and naturally make room in my heart for you, as my third and youngest sister.”",25424,25524
33,TOUCH,feel,"My task was a very hard one; but, as I was absolutely resolved—as my cousins saw at length that my mind was really and immutably fixed on making a just division of the property—as they must in their own hearts have felt the equity of the intention; and must, besides, have been innately conscious that in my place they would have done precisely what I wished to do—they yielded at length so far as to consent to put the affair to arbitration.",26010,26452
34,TOUCH,sensation,"Good fortune opens the hand as well as the heart wonderfully; and to give somewhat when we have largely received, is but to afford a vent to the unusual ebullition of the sensations.",183,365
34,TOUCH,feel,"I had long felt with pleasure that many of my rustic scholars liked me, and when we parted, that consciousness was confirmed: they manifested their affection plainly and strongly.",366,546
34,TOUCH,rub,"Moor House from chamber to cellar; my next to rub it up with bees-wax, oil, and an indefinite number of cloths, till it glitters again; my third, to arrange every chair, table, bed, carpet, with mathematical precision; afterwards I shall go near to ruin you in coals and peat to keep up good fires in every room; and lastly, the two days preceding that on which your sisters are expected will be devoted by Hannah and me to such a beating of eggs, sorting of currants, grating of spices, compounding of Christmas cakes, chopping up of materials for mince-pies, and solemnising of other culinary rites, as words can convey but an inadequate notion of to the uninitiated like you.",3030,3708
34,TOUCH,feel,"I feel I have adequate cause to be happy, and I _will_ be happy.",5530,5594
34,TOUCH,brush,"Happy at Moor House I was, and hard I worked; and so did Hannah: she was charmed to see how jovial I could be amidst the bustle of a house turned topsy-turvy—how I could brush, and dust, and clean, and cook.",5606,5814
34,TOUCH,feel,St. John was a good man; but I began to feel he had spoken truth of himself when he said he was hard and cold.,8868,8978
34,TOUCH,cold,St. John was a good man; but I began to feel he had spoken truth of himself when he said he was hard and cold.,8868,8978
34,TOUCH,cold,"I saw he was of the material from which nature hews her heroes—Christian and Pagan—her lawgivers, her statesmen, her conquerors: a steadfast bulwark for great interests to rest upon; but, at the fireside, too often a cold cumbrous column, gloomy and out of place.",9797,10062
34,TOUCH,contact,"In a minute I had my face under their bonnets, in contact first with Mary’s soft cheek, then with Diana’s flowing curls.",10980,11100
34,TOUCH,pat,"They laughed—kissed me—then Hannah: patted Carlo, who was half wild with delight; asked eagerly if all was well; and being assured in the affirmative, hastened into the house.",11101,11278
34,TOUCH,chill,"They were stiff with their long and jolting drive from Whitcross, and chilled with the frosty night air; but their pleasant countenances expanded to the cheerful firelight.",11278,11450
34,TOUCH,feel,"I had the pleasure of feeling that my arrangements met their wishes exactly, and that what I had done added a vivid charm to their joyous return home.",12175,12327
34,TOUCH,feel,And then it is such a bitter night—the keenest wind you ever felt.,13322,13388
34,TOUCH,feel,"He had performed an act of duty; made an exertion; felt his own strength to do and deny, and was on better terms with himself.",13706,13834
34,TOUCH,feel,"He had not kept his promise of treating me like his sisters; he continually made little chilling differences between us, which did not at all tend to the development of cordiality: in short, now that I was acknowledged his kinswoman, and lived under the same roof with him, I felt the distance between us to be far greater than when he had known me only as the village schoolmistress.",16325,16709
34,TOUCH,feel,"Such being the case, I felt not a little surprised when he raised his head suddenly from the desk over which he was stooping, and said— “You see, Jane, the battle is fought and the victory won.”",16830,17027
34,TOUCH,cold,"One afternoon, however, I got leave to stay at home, because I really had a cold.",19373,19454
34,TOUCH,cold,"How long it had been searching me through and through, and over and over, I cannot tell: so keen was it, and yet so cold, I felt for the moment superstitious—as if I were sitting in the room with something uncanny.",19716,19932
34,TOUCH,feel,"How long it had been searching me through and through, and over and over, I cannot tell: so keen was it, and yet so cold, I felt for the moment superstitious—as if I were sitting in the room with something uncanny.",19716,19932
34,TOUCH,feel,"St. John was not a man to be lightly refused: you felt that every impression made on him, either for pain or pleasure, was deep-graved and permanent.",20736,20885
34,TOUCH,feel,"I thought Diana very provoking, and felt uncomfortably confused; and while I was thus thinking and feeling, St. John bent his head; his Greek face was brought to a level with mine, his eyes questioned my eyes piercingly—he kissed me.",22469,22702
34,TOUCH,feel,"I thought Diana very provoking, and felt uncomfortably confused; and while I was thus thinking and feeling, St. John bent his head; his Greek face was brought to a level with mine, his eyes questioned my eyes piercingly—he kissed me.",22469,22702
34,TOUCH,feel,"When given, he viewed me to learn the result; it was not striking: I am sure I did not blush; perhaps I might have turned a little pale, for I felt as if this kiss were a seal affixed to my fetters.",22912,23110
34,TOUCH,feel,"As for me, I daily wished more to please him; but to do so, I felt daily more and more that I must disown half my nature, stifle half my faculties, wrest my tastes from their original bent, force myself to the adoption of pursuits for which I had no natural vocation.",23262,23529
34,TOUCH,hold,"Not his ascendancy alone, however, held me in thrall at present.",23831,23895
34,TOUCH,feel,I had calculated with certainty on this step answering my end: I felt sure it would elicit an early answer.,24911,25018
34,TOUCH,feel,"When half a year wasted in vain expectancy, my hope died out, and then I felt dark indeed.",25426,25518
34,TOUCH,feel,One day I had come to my studies in lower spirits than usual; the ebb was occasioned by a poignantly felt disappointment.,26056,26177
34,TOUCH,feel,"“If they are really qualified for the task, will not their own hearts be the first to inform them of it?” I felt as if an awful charm was framing round and gathering over me: I trembled to hear some fatal word spoken which would at once declare and rivet the spell.",31147,31415
34,TOUCH,tremble,"“If they are really qualified for the task, will not their own hearts be the first to inform them of it?” I felt as if an awful charm was framing round and gathering over me: I trembled to hear some fatal word spoken which would at once declare and rivet the spell.",31147,31415
34,TOUCH,feel,I do not feel them.,33993,34013
34,TOUCH,feel,But I feel mine is not the existence to be long protracted under an Indian sun.,36589,36668
34,TOUCH,feel,I shuddered as he spoke: I felt his influence in my marrow—his hold on my limbs.,41189,41271
34,TOUCH,hold,I shuddered as he spoke: I felt his influence in my marrow—his hold on my limbs.,41189,41271
34,TOUCH,hold,"He had held me in awe, because he had held me in doubt.",42306,42361
34,TOUCH,hold,"He had held me in awe, because he had held me in doubt.",42306,42361
34,TOUCH,feel,"Having felt in him the presence of these qualities, I felt his imperfection and took courage.",42786,42879
34,TOUCH,feel,"Having felt in him the presence of these qualities, I felt his imperfection and took courage.",42786,42879
34,TOUCH,touch,"I was touched by his gentle tone, and overawed by his high, calm mien.",47782,47854
34,TOUCH,feel,How should we feel?,48165,48184
34,TOUCH,tremble,"Tremble lest in that case you should be numbered with those who have denied the faith, and are worse than infidels!”",48830,48948
34,TOUCH,feel,"As I walked by his side homeward, I read well in his iron silence all he felt towards me: the disappointment of an austere and despotic nature, which has met resistance where it expected submission—the disapprobation of a cool, inflexible judgment, which has detected in another feelings and views in which it has no power to sympathise: in short, as a man, he would have wished to coerce me into obedience: it was only as a sincere Christian he bore so patiently with my perversity, and allowed so long a space for reflection and repentance.",49123,49667
34,TOUCH,cold,"What a cold, loose touch, he impressed on my fingers!",50375,50428
34,TOUCH,touch,"What a cold, loose touch, he impressed on my fingers!",50375,50428
35,TOUCH,feel,"He deferred his departure a whole week, and during that time he made me feel what severe punishment a good yet stern, a conscientious yet implacable man can inflict on one who has offended him.",70,263
35,TOUCH,cold,"To me, he was in reality become no longer flesh, but marble; his eye was a cold, bright, blue gem; his tongue a speaking instrument—nothing more.",1492,1639
35,TOUCH,feel,"I felt how—if I were his wife, this good man, pure as the deep sunless source, could soon kill me, without drawing from my veins a single drop of blood, or receiving on his own crystal conscience the faintest stain of crime.",1808,2032
35,TOUCH,feel,Especially I felt this when I made any attempt to propitiate him.,2033,2098
35,TOUCH,cold,"You adhere to that resolution?” Reader, do you know, as I do, what terror those cold people can put into the ice of their questions?",4478,4611
35,TOUCH,touch,"A fresh wrong did these words inflict: the worse, because they touched on the truth.",5777,5861
35,TOUCH,feel,"The succeeding words thrilled me strangely as he spoke them: especially as I felt, by the slight, indescribable alteration in sound, that in uttering them, his eye had turned on me.",15353,15536
35,TOUCH,touch,"Earnestness is ever deeply solemn: first, as I listened to that prayer, I wondered at his; then, when it continued and rose, I was touched by it, and at last awed.",16761,16924
35,TOUCH,feel,"He felt the greatness and goodness of his purpose so sincerely: others who heard him plead for it, could not but feel it too.",16925,17052
35,TOUCH,feel,"He felt the greatness and goodness of his purpose so sincerely: others who heard him plead for it, could not but feel it too.",16925,17052
35,TOUCH,feel,I felt veneration for St. John—veneration so strong that its impetus thrust me at once to the point I had so long shunned.,18486,18608
35,TOUCH,touch,I stood motionless under my hierophant’s touch.,19118,19165
35,TOUCH,press,"He pressed his hand firmer on my head, as if he claimed me: he surrounded me with his arm, _almost_ as if he loved me (I say _almost_—I knew the difference—for I had felt what it was to be loved; but, like him, I had now put love out of the question, and thought only of duty).",20287,20564
35,TOUCH,feel,"He pressed his hand firmer on my head, as if he claimed me: he surrounded me with his arm, _almost_ as if he loved me (I say _almost_—I knew the difference—for I had felt what it was to be loved; but, like him, I had now put love out of the question, and thought only of duty).",20287,20564
36,TOUCH,sensation,"I recalled that inward sensation I had experienced: for I could recall it, with all its unspeakable strangeness.",1778,1890
36,TOUCH,feel,"Once more on the road to Thornfield, I felt like the messenger-pigeon flying home.",4402,4486
36,TOUCH,clasp,"How he suddenly and vehemently clasps in both arms the form he dared not, a moment since, touch with his finger!",9218,9330
36,TOUCH,touch,"How he suddenly and vehemently clasps in both arms the form he dared not, a moment since, touch with his finger!",9218,9330
36,TOUCH,grasp,"He thus grasps and cries, and gazes, because he no longer fears to waken by any sound he can utter—by any movement he can make.",9404,9531
36,TOUCH,cold,My blood was again running cold.,19609,19641
37,TOUCH,cold,"To this house I came just ere dark on an evening marked by the characteristics of sad sky, cold gale, and continued small penetrating rain.",595,734
37,TOUCH,feel,It opened slowly: a figure came out into the twilight and stood on the step; a man without a hat: he stretched forth his hand as if to feel whether it rained.,2715,2873
37,TOUCH,touch,"He stretched his right hand (the left arm, the mutilated one, he kept hidden in his bosom); he seemed to wish by touch to gain an idea of what lay around him: he met but vacancy still; for the trees were some yards off where he stood.",4449,4683
37,TOUCH,hold,The tray shook as I held it; the water spilt from the glass; my heart struck my ribs loud and fast.,6694,6793
37,TOUCH,grate,"This parlour looked gloomy: a neglected handful of fire burnt low in the grate; and, leaning over it, with his head supported against the high, old-fashioned mantelpiece, appeared the blind tenant of the room.",6847,7057
37,TOUCH,pat,"I set it on the table; then patted him, and said softly, “Lie down!”",7333,7401
37,TOUCH,touch,"He put out his hand with a quick gesture, but not seeing where I stood, he did not touch me.",7883,7975
37,TOUCH,feel,"I _cannot_ see, but I must feel, or my heart will stop and my brain burst.",8630,8704
37,TOUCH,touch,Whatever—whoever you are—be perceptible to the touch or I cannot live!”,8705,8778
37,TOUCH,touch,"My living Jane?” “You touch me, sir,—you hold me, and fast enough: I am not cold like a corpse, nor vacant like air, am I?”",9411,9537
37,TOUCH,hold,"My living Jane?” “You touch me, sir,—you hold me, and fast enough: I am not cold like a corpse, nor vacant like air, am I?”",9411,9537
37,TOUCH,cold,"My living Jane?” “You touch me, sir,—you hold me, and fast enough: I am not cold like a corpse, nor vacant like air, am I?”",9411,9537
37,TOUCH,clasp,"It is a dream; such dreams as I have had at night when I have clasped her once more to my heart, as I do now; and kissed her, as thus—and felt that she loved me, and trusted that she would not leave me.” “Which I never will, sir, from this day.” “Never will, says the vision?",9659,9936
37,TOUCH,feel,"It is a dream; such dreams as I have had at night when I have clasped her once more to my heart, as I do now; and kissed her, as thus—and felt that she loved me, and trusted that she would not leave me.” “Which I never will, sir, from this day.” “Never will, says the vision?",9659,9936
37,TOUCH,embrace,"Gentle, soft dream, nestling in my arms now, you will fly, too, as your sisters have all fled before you: but kiss me before you go—embrace me, Jane.” “There, sir—and there!”’ I pressed my lips to his once brilliant and now rayless eyes—I swept his hair from his brow, and kissed that too.",10128,10419
37,TOUCH,press,"Gentle, soft dream, nestling in my arms now, you will fly, too, as your sisters have all fled before you: but kiss me before you go—embrace me, Jane.” “There, sir—and there!”’ I pressed my lips to his once brilliant and now rayless eyes—I swept his hair from his brow, and kissed that too.",10128,10419
37,TOUCH,feel,I felt a little embarrassed.,12004,12032
37,TOUCH,touch,"No—I have touched you, heard you, felt the comfort of your presence—the sweetness of your consolation: I cannot give up these joys.",12668,12799
37,TOUCH,feel,"No—I have touched you, heard you, felt the comfort of your presence—the sweetness of your consolation: I cannot give up these joys.",12668,12799
37,TOUCH,feel,"I, on the contrary, became more cheerful, and took fresh courage: these last words gave me an insight as to where the difficulty lay; and as it was no difficulty with me, I felt quite relieved from my previous embarrassment.",13866,14090
37,TOUCH,feel,"“Can you see me?” “No, my fairy: but I am only too thankful to hear and feel you.” “When do you take supper?” “I never take supper.”",15329,15466
37,TOUCH,touch,"Besides, I wished to touch no deep-thrilling chord—to open no fresh well of emotion in his heart: my sole present aim was to cheer him.",16431,16566
37,TOUCH,touch,"If a moment’s silence broke the conversation, he would turn restless, touch me, then say, “Jane.”",16621,16720
37,TOUCH,sensation,"Doing nothing, expecting nothing; merging night in day; feeling but the sensation of cold when I let the fire go out, of hunger when I forgot to eat: and then a ceaseless sorrow, and, at times, a very delirium of desire to behold my Jane again.",17385,17629
37,TOUCH,cold,"Doing nothing, expecting nothing; merging night in day; feeling but the sensation of cold when I let the fire go out, of hunger when I forgot to eat: and then a ceaseless sorrow, and, at times, a very delirium of desire to behold my Jane again.",17385,17629
37,TOUCH,feel,You make me feel as I have not felt these twelve months.,19596,19652
37,TOUCH,feel,You make me feel as I have not felt these twelve months.,19596,19652
37,TOUCH,touch,"I had meant to be gay and careless, but the powerlessness of the strong man touched my heart to the quick: still I accosted him with what vivacity I could.",21059,21216
37,TOUCH,feel,All the melody on earth is concentrated in my Jane’s tongue to my ear (I am glad it is not naturally a silent one): all the sunshine I can feel is in her presence.”,21628,21794
37,TOUCH,clasp,"He broke out suddenly while clasping me in his arms— “Cruel, cruel deserter!",22556,22633
37,TOUCH,feel,"Oh, Jane, what did I feel when I discovered you had fled from Thornfield, and when I could nowhere find you; and, after examining your apartment, ascertained that you had taken no money, nor anything which could serve as an equivalent!",22634,22869
37,TOUCH,hold,Jealousy had got hold of him: she stung him; but the sting was salutary: it gave him respite from the gnawing fang of melancholy.,26006,26135
37,TOUCH,grasp,"“Well, you can leave me, ma’am: but before you go” (and he retained me by a firmer grasp than ever), “you will be pleased just to answer me a question or two.”",26758,26917
37,TOUCH,cold,"He is good and great, but severe; and, for me, cold as an iceberg.",30080,30146
37,TOUCH,caress,"I caressed, in order to soothe him.",31111,31146
37,TOUCH,press,To be privileged to put my arms round what I value—to press my lips to what I love—to repose on what I trust: is that to make a sacrifice?,33128,33266
37,TOUCH,feel,"“Hitherto I have hated to be helped—to be led: henceforth, I feel I shall hate it no more.",33591,33681
37,TOUCH,feel,"I did not like to put my hand into a hireling’s, but it is pleasant to feel it circled by Jane’s little fingers.",33682,33794
37,TOUCH,feel,"Don’t you feel hungry?” “The third day from this must be our wedding-day, Jane.",34545,34625
37,TOUCH,feel,"“I was in my own room, and sitting by the window, which was open: it soothed me to feel the balmy night-air; though I could see no stars and only by a vague, luminous haze, knew the presence of a moon.",36660,36861
37,TOUCH,hold,"I took that dear hand, held it a moment to my lips, then let it pass round my shoulder: being so much lower of stature than he, I served both for his prop and guide.",40057,40222
37,TOUCH,hold,I hold myself supremely blest—blest beyond what language can express; because I am my husband’s life as fully as he is mine.,44829,44953
37,TOUCH,feel,"He loved me so truly, that he knew no reluctance in profiting by my attendance: he felt I loved him so fondly, that to yield that attendance was to indulge my sweetest wishes.",46467,46644
