chapter,sense,lemma,sentence,sentence_start_char,sentence_end_char
28,SOUND,sound,"I turned in the direction of the sound, and there, amongst the romantic hills, whose changes and aspect I had ceased to note an hour ago, I saw a hamlet and a spire.",7631,7796
28,SOUND,note,"I turned in the direction of the sound, and there, amongst the romantic hills, whose changes and aspect I had ceased to note an hour ago, I saw a hamlet and a spire.",7631,7796
28,SOUND,voice,In such a voice as might be expected from a hopeless heart and fainting frame—a voice wretchedly low and faltering—I asked if a servant was wanted here?,11667,11821
28,SOUND,voice,In such a voice as might be expected from a hopeless heart and fainting frame—a voice wretchedly low and faltering—I asked if a servant was wanted here?,11667,11821
28,SOUND,voice,"“Well lass,” replied a voice within, “give it her if she’s a beggar.",17398,17466
28,SOUND,moan,"I lay still a while: the night-wind swept over the hill and over me, and died moaning in the distance; the rain fell fast, wetting me afresh to the skin.",20412,20565
28,SOUND,hear,"This scene was as silent as if all the figures had been shadows and the firelit apartment a picture: so hushed was it, I could hear the cinders fall from the grate, the clock tick in its obscure corner; and I even fancied I could distinguish the click-click of the woman’s knitting-needles.",24351,24641
28,SOUND,voice,"When, therefore, a voice broke the strange stillness at last, it was audible enough to me.",24642,24734
28,SOUND,listen,"“Listen, Diana,” said one of the absorbed students; “Franz and old Daniel are together in the night-time, and Franz is telling a dream from which he has awakened in terror—listen!”",24734,24914
28,SOUND,listen,"“Listen, Diana,” said one of the absorbed students; “Franz and old Daniel are together in the night-time, and Franz is telling a dream from which he has awakened in terror—listen!”",24734,24914
28,SOUND,voice,"And in a low voice she read something, of which not one word was intelligible to me; for it was in an unknown tongue—neither French nor Latin.",24915,25057
28,SOUND,listen,"The other girl, who had lifted her head to listen to her sister, repeated, while she gazed at the fire, a line of what had been read.",25175,25308
28,SOUND,hear,"At a later day, I knew the language and the book; therefore, I will here quote the line: though, when I first heard it, it was only like a stroke on sounding brass to me—conveying no meaning:— “‘Da trat hervor Einer, anzusehen wie die Sternen Nacht.’",25309,25560
28,SOUND,sound,"At a later day, I knew the language and the book; therefore, I will here quote the line: though, when I first heard it, it was only like a stroke on sounding brass to me—conveying no meaning:— “‘Da trat hervor Einer, anzusehen wie die Sternen Nacht.’",25309,25560
28,SOUND,hear,"The woman rose: she opened a door, through which I dimly saw a passage: soon I heard her stir a fire in an inner room; she presently came back.",27087,27232
28,SOUND,voice,"she inquired, in a voice of surprise, as she surveyed me by the light of the candle she held.",29642,29737
28,SOUND,noise,"You are not what you ought to be, or you wouldn’t make such a noise.",30724,30792
28,SOUND,groan,I sank on the wet doorstep: I groaned—I wrung my hands—I wept in utter anguish.,31357,31436
28,SOUND,voice,"“All men must die,” said a voice quite close at hand; “but all are not condemned to meet a lingering and premature doom, such as yours would be if you perished here of want.”",31943,32119
28,SOUND,sound,"“Who or what speaks?” I asked, terrified at the unexpected sound, and incapable now of deriving from any occurrence a hope of aid.",32119,32249
28,SOUND,listen,"I was near, and listened to both you and her.",32881,32926
28,SOUND,hear,I heard one ask.,33407,33425
28,SOUND,breath,Do with me and for me as you like; but excuse me from much discourse—my breath is short—I feel a spasm when I speak.”,36125,36242
29,SOUND,note,"I took no note of the lapse of time—of the change from morning to noon, from noon to evening.",375,468
29,SOUND,whisper,They would whisper sentences of this sort at my bedside— “It is very well we took her in.”,971,1064
29,SOUND,dialogue,"Never once in their dialogues did I hear a syllable of regret at the hospitality they had extended to me, or of suspicion of, or aversion to, myself.",1627,1776
29,SOUND,hear,"Never once in their dialogues did I hear a syllable of regret at the hospitality they had extended to me, or of suspicion of, or aversion to, myself.",1627,1776
29,SOUND,voice,"These opinions he delivered in a few words, in a quiet, low voice; and added, after a pause, in the tone of a man little accustomed to expansive comment, “Rather an unusual physiognomy; certainly, not indicative of vulgarity or degradation.” “Far otherwise,” responded Diana.",2233,2509
29,SOUND,tone,"These opinions he delivered in a few words, in a quiet, low voice; and added, after a pause, in the tone of a man little accustomed to expansive comment, “Rather an unusual physiognomy; certainly, not indicative of vulgarity or degradation.” “Far otherwise,” responded Diana.",2233,2509
29,SOUND,voice,"Diana had a voice toned, to my ear, like the cooing of a dove.",12100,12162
29,SOUND,tone,"Diana had a voice toned, to my ear, like the cooing of a dove.",12100,12162
29,SOUND,murmur,"“You are too inquisitive, St. John,” murmured Mary in a low voice; but he leaned over the table and required an answer by a second firm and piercing look.",18321,18477
29,SOUND,voice,"“You are too inquisitive, St. John,” murmured Mary in a low voice; but he leaned over the table and required an answer by a second firm and piercing look.",18321,18477
29,SOUND,tone,"I was mightily refreshed by the beverage; as much so as a giant with wine: it gave new tone to my unstrung nerves, and enabled me to address this penetrating young judge steadily.",19272,19453
29,SOUND,hear,"I will even tell you the name of the establishment, where I passed six years as a pupil, and two as a teacher—Lowood Orphan Asylum, ——shire: you will have heard of it, Mr. Rivers?—the Rev. Robert Brocklehurst is the treasurer.” “I have heard of Mr. Brocklehurst, and I have seen the school.”",20181,20475
29,SOUND,hear,"I will even tell you the name of the establishment, where I passed six years as a pupil, and two as a teacher—Lowood Orphan Asylum, ——shire: you will have heard of it, Mr. Rivers?—the Rev. Robert Brocklehurst is the treasurer.” “I have heard of Mr. Brocklehurst, and I have seen the school.”",20181,20475
29,SOUND,sound,"The reason of my departure I cannot and ought not to explain: it would be useless, dangerous, and would sound incredible.",20649,20770
29,SOUND,hear,I gave an involuntary half start at hearing the _alias_:,22029,22085
29,SOUND,hear,"“I did say so; and it is the name by which I think it expedient to be called at present, but it is not my real name, and when I hear it, it sounds strange to me.”",22232,22396
29,SOUND,sound,"“I did say so; and it is the name by which I think it expedient to be called at present, but it is not my real name, and when I hear it, it sounds strange to me.”",22232,22396
29,SOUND,tone,"“You _shall_,” repeated Mary, in the tone of undemonstrative sincerity which seemed natural to her.",23352,23453
30,SOUND,blast,"The strong blast and the soft breeze; the rough and the halcyon day; the hours of sunrise and sunset; the moonlight and the clouded night, developed for me, in these regions, the same attraction as for them—wound round my faculties the same spell that entranced theirs.",1886,2157
30,SOUND,listen,"I could talk a while when the evening commenced, but the first gush of vivacity and fluency gone, I was fain to sit on a stool at Diana’s feet, to rest my head on her knee, and listen alternately to her and Mary, while they sounded thoroughly the topic on which I had but touched.",2821,3101
30,SOUND,sound,"I could talk a while when the evening commenced, but the first gush of vivacity and fluency gone, I was fain to sit on a stool at Diana’s feet, to rest my head on her knee, and listen alternately to her and Mary, while they sounded thoroughly the topic on which I had but touched.",2821,3101
30,SOUND,sigh,"He would then say, with a peculiar smile, more solemn than cheerful— “And if I let a gust of wind or a sprinkling of rain turn me aside from these easy tasks, what preparation would such sloth be for the future I propose to myself?” Diana and Mary’s general answer to this question was a sigh, and some minutes of apparently mournful meditation.",4434,4783
30,SOUND,tone,"He expressed once, and but once in my hearing, a strong sense of the rugged charm of the hills, and an inborn affection for the dark roof and hoary walls he called his home; but there was more of gloom than pleasure in the tone and words in which the sentiment was manifested; and never did he seem to roam the moors for the sake of their soothing silence—never seek out or dwell upon the thousand peaceful delights they could yield.",5576,6011
30,SOUND,hear,I first got an idea of its calibre when I heard him preach in his own church at Morton.,6105,6192
30,SOUND,voice,"It began calm—and indeed, as far as delivery and pitch of voice went, it was calm to the end: an earnestly felt, yet strictly restrained zeal breathed soon in the distinct accents, and prompted the nervous language.",6318,6533
30,SOUND,sound,"Throughout there was a strange bitterness; an absence of consolatory gentleness; stern allusions to Calvinistic doctrines—election, predestination, reprobation—were frequent; and each reference to these points sounded like a sentence pronounced for doom.",6686,6941
30,SOUND,listen,"When he had done, instead of feeling better, calmer, more enlightened by his discourse, I experienced an inexpressible sadness; for it seemed to me—I know not whether equally so to others—that the eloquence to which I had been listening had sprung from a depth where lay turbid dregs of disappointment—where moved troubling impulses of insatiate yearnings and disquieting aspirations.",6941,7325
30,SOUND,dialogue,"One morning, being left alone with him a few minutes in the parlour, I ventured to approach the window-recess—which his table, chair, and desk consecrated as a kind of study—and I was going to speak, though not very well knowing in what words to frame my inquiry—for it is at all times difficult to break the ice of reserve glassing over such natures as his—when he saved me the trouble by being the first to commence a dialogue. Looking up as I drew near—“You have a question to ask of me?”",8380,8872
30,SOUND,hear,"“Yes; I wish to know whether you have heard of any service I can offer myself to undertake?” “I found or devised something for you three weeks ago; but as you seemed both useful and happy here—as my sisters had evidently become attached to you, and your society gave them unusual pleasure—I deemed it inexpedient to break in on your mutual comfort till their approaching departure from Marsh End should render yours necessary.”",8883,9313
30,SOUND,hear,"“You need be in no hurry to hear,” he said: “let me frankly tell you, I have nothing eligible or profitable to suggest.",10258,10377
30,SOUND,voice,"Yes, and deems, and is bound to deem, himself honoured by the lot, and aspires but after the day when the cross of separation from fleshly ties shall be laid on his shoulders, and when the Head of that church-militant of whose humblest members he is one, shall give the word, ‘Rise, follow Me!’” St. John said these words as he pronounced his sermons, with a quiet, deep voice; with an unflushed cheek, and a coruscating radiance of glance.",10984,11425
30,SOUND,hear,"“I will; and you shall hear how poor the proposal is,—how trivial—how cramping.",12803,12882
30,SOUND,hear,You hear now how I contradict myself.,16513,16550
30,SOUND,murmur,"“We are now without father: we shall soon be without home and brother,” she murmured.",17926,18013
30,SOUND,voice,"“And what then?” she demanded, in a low voice.",18561,18609
31,SOUND,hear,"I was weakly dismayed at the ignorance, the poverty, the coarseness of all I heard and saw round me.",2025,2125
31,SOUND,listen,"Meantime, let me ask myself one question—Which is better?—To have surrendered to temptation; listened to passion; made no painful effort—no struggle;—but to have sunk down in the silken snare; fallen asleep on the flowers covering it; wakened in a southern clime, amongst the luxuries of a pleasure villa: to have been now living in France, Mr. Rochester’s mistress; delirious with his love half my time—for he would—oh, yes, he would have loved me well for a while.",2552,3018
31,SOUND,strain,"The birds were singing their last strains— “The air was mild, the dew was balm.”",4090,4174
31,SOUND,noise,"I hid my eyes, and leant my head against the stone frame of my door; but soon a slight noise near the wicket which shut in my tiny garden from the meadow beyond it made me look up.",4884,5065
31,SOUND,strain,"God has given us, in a measure, the power to make our own fate; and when our energies seem to demand a sustenance they cannot get—when our will strains after a path we may not follow—we need neither starve from inanition, nor stand still in despair: we have but to seek another nourishment for the mind, as strong as the forbidden food it longed to taste—and perhaps purer; and to hew out for the adventurous foot a road as direct and broad as the one Fortune has blocked up against us, if rougher than it.",7188,7696
31,SOUND,hear,"After a season of darkness and struggling, light broke and relief fell: my cramped existence all at once spread out to a plain without bounds—my powers heard a call from heaven to rise, gather their full strength, spread their wings, and mount beyond ken.",8243,8498
31,SOUND,voice,"He said this, in his peculiar, subdued, yet emphatic voice; looking, when he had ceased speaking, not at me, but at the setting sun, at which I looked too.",9328,9483
31,SOUND,hear,"We had heard no step on that grass-grown track; the water running in the vale was the one lulling sound of the hour and scene; we might well then start when a gay voice, sweet as a silver bell, exclaimed— “Good evening, Mr. Rivers.",9565,9797
31,SOUND,sound,"We had heard no step on that grass-grown track; the water running in the vale was the one lulling sound of the hour and scene; we might well then start when a gay voice, sweet as a silver bell, exclaimed— “Good evening, Mr. Rivers.",9565,9797
31,SOUND,voice,"We had heard no step on that grass-grown track; the water running in the vale was the one lulling sound of the hour and scene; we might well then start when a gay voice, sweet as a silver bell, exclaimed— “Good evening, Mr. Rivers.",9565,9797
31,SOUND,tone,"she asked of me, with a direct and naïve simplicity of tone and manner, pleasing, if child-like.",12723,12821
31,SOUND,voice,"he repeated, in a voice low and hollow as an echo.",16360,16410
31,SOUND,echo,"he repeated, in a voice low and hollow as an echo.",16360,16410
32,SOUND,hear,"Whenever I went out, I heard on all sides cordial salutations, and was welcomed with friendly smiles.",2132,2233
32,SOUND,hear,"At this period of my life, my heart far oftener swelled with thankfulness than sank with dejection: and yet, reader, to tell you all, in the midst of this calm, this useful existence—after a day passed in honourable exertion amongst my scholars, an evening spent in drawing or reading contentedly alone—I used to rush into strange dreams at night: dreams many-coloured, agitated, full of the ideal, the stirring, the stormy—dreams where, amidst unusual scenes, charged with adventure, with agitating risk and romantic chance, I still again and again met Mr. Rochester, always at some exciting crisis; and then the sense of being in his arms, hearing his voice, meeting his eye, touching his hand and cheek, loving him, being loved by him—the hope of passing a lifetime at his side, would be renewed, with all its first force and fire.",2411,3245
32,SOUND,voice,"At this period of my life, my heart far oftener swelled with thankfulness than sank with dejection: and yet, reader, to tell you all, in the midst of this calm, this useful existence—after a day passed in honourable exertion amongst my scholars, an evening spent in drawing or reading contentedly alone—I used to rush into strange dreams at night: dreams many-coloured, agitated, full of the ideal, the stirring, the stormy—dreams where, amidst unusual scenes, charged with adventure, with agitating risk and romantic chance, I still again and again met Mr. Rochester, always at some exciting crisis; and then the sense of being in his arms, hearing his voice, meeting his eye, touching his hand and cheek, loving him, being loved by him—the hope of passing a lifetime at his side, would be renewed, with all its first force and fire.",2411,3245
32,SOUND,hear,"Then I rose up on my curtainless bed, trembling and quivering; and then the still, dark night witnessed the convulsion of despair, and heard the burst of passion.",3307,3469
32,SOUND,hear,"Her father was affable; and when he entered into conversation with me after tea, he expressed in strong terms his approbation of what I had done in Morton school, and said he only feared, from what he saw and heard, I was too good for the place, and would soon quit it for one more suitable.",9540,9833
32,SOUND,murmur,"he murmured; “the eye is well managed: the colour, light, expression, are perfect.",15134,15217
32,SOUND,hear,I saw even that to be thus frankly addressed on a subject he had deemed unapproachable—to hear it thus freely handled—was beginning to be felt by him as a new pleasure—an unhoped-for relief.,16533,16723
32,SOUND,hear,"“It is very pleasant to hear this,” he said—“very: go on for another quarter of an hour.”",17430,17519
32,SOUND,voice,And now it is deluged with a nectarous flood—the young germs swamped—delicious poison cankering them: now I see myself stretched on an ottoman in the drawing-room at Vale Hall at my bride Rosamond Oliver’s feet: she is talking to me with her sweet voice—gazing down on me with those eyes your skilful hand has copied so well—smiling at me with these coral lips.,18083,18444
32,SOUND,murmur,"“She _is_ lovely,” he murmured.",24483,24514
32,SOUND,note,"He took it up with a snatch; he looked at the edge; then shot a glance at me, inexpressibly peculiar, and quite incomprehensible: a glance that seemed to take and make note of every point in my shape, face, and dress; for it traversed all, quick, keen as lightning.",24889,25154
33,SOUND,listen,"I had closed my shutter, laid a mat to the door to prevent the snow from blowing in under it, trimmed my fire, and after sitting nearly an hour on the hearth listening to the muffled fury of the tempest, I lit a candle, took down “Marmion,” and beginning— “Day set on Norham’s castled steep, And Tweed’s fair river broad and deep, And Cheviot’s mountains lone; The massive towers, the donjon keep, The flanking walls that round them sweep,",210,659
33,SOUND,hear,"I heard a noise: the wind, I thought, shook the door.",717,770
33,SOUND,noise,"I heard a noise: the wind, I thought, shook the door.",717,770
33,SOUND,howl,"No; it was St. John Rivers, who, lifting the latch, came in out of the frozen hurricane—the howling darkness—and stood before me: the cloak that covered his tall figure all white as a glacier.",771,963
33,SOUND,hear,"Besides, since yesterday I have experienced the excitement of a person to whom a tale has been half-told, and who is impatient to hear the sequel.”",1858,2007
33,SOUND,hear,“Have you heard from Diana and Mary lately?” “Not since the letter I showed you a week ago.” “There has not been any change made about your own arrangements?,4025,4184
33,SOUND,hear,"“Half-an-hour ago,” he pursued, “I spoke of my impatience to hear the sequel of a tale: on reflection, I find the matter will be better managed by my assuming the narrator’s part, and converting you into a listener.",5118,5333
33,SOUND,sound,"Before commencing, it is but fair to warn you that the story will sound somewhat hackneyed in your ears; but stale details often regain a degree of freshness when they pass through new lips.",5334,5524
33,SOUND,hear,You start—did you hear a noise?,6412,6443
33,SOUND,noise,You start—did you hear a noise?,6412,6443
33,SOUND,hear,"“I can guess your feelings,” he said, “but restrain them for a while: I have nearly finished; hear me to the end.",7226,7339
33,SOUND,hear,"at hearing one has got a fortune; one begins to consider responsibilities, and to ponder business; on a base of steady satisfaction rise certain grave cares, and we contain ourselves, and brood over our bliss with a solemn brow.",11878,12108
33,SOUND,hear,"My uncle I had heard was dead—my only relative; ever since being made aware of his existence, I had cherished the hope of one day seeing him: now, I never should.",12192,12354
33,SOUND,breath,"This news actually took my breath for a moment: Mr. St. John, whom I had never heard laugh before, laughed now.",12974,13087
33,SOUND,hear,"This news actually took my breath for a moment: Mr. St. John, whom I had never heard laugh before, laughed now.",12974,13087
33,SOUND,rattle,Again the latch rattled.,14300,14326
33,SOUND,breath,"“Do let me speak,” I said; “let me have one moment to draw breath and reflect.”",17414,17493
34,SOUND,hear,"Do you hear, Jane?” “Yes; just as if you were speaking Greek.",5467,5529
34,SOUND,tone,I inquired whether this was the case: no doubt in a somewhat crest-fallen tone.,8294,8375
34,SOUND,tone,"He gave each one quiet kiss, said in a low tone a few words of welcome, stood a while to be talked to, and then, intimating that he supposed they would soon rejoin him in the parlour, withdrew there as to a place of refuge.",11621,11846
34,SOUND,hear,"In the very meridian of the night’s enjoyment, about an hour after tea, a rap was heard at the door.",12805,12905
34,SOUND,murmur,"But he was already in the passage, putting on his cloak; and without one objection, one murmur, he departed.",13461,13569
34,SOUND,listen,"They could always talk; and their discourse, witty, pithy, original, had such charms for me, that I preferred listening to, and sharing in it, to doing anything else.",14202,14368
34,SOUND,blast,"“Jane is not such a weakling as you would make her,” he would say: “she can bear a mountain blast, or a shower, or a few flakes of snow, as well as any of us.",18860,19018
34,SOUND,sound,Her constitution is both sound and elastic;—better calculated to endure variations of climate than many more robust.”,19019,19138
34,SOUND,murmur,"And when I returned, sometimes a good deal tired, and not a little weather-beaten, I never dared complain, because I saw that to murmur would be to vex him: on all occasions fortitude pleased him; the reverse was a special annoyance.",19138,19373
34,SOUND,note,"Hannah had told me in the morning there was a letter for me, and when I went down to take it, almost certain that the long-looked for tidings were vouchsafed me at last, I found only an unimportant note from Mr. Briggs on business.",26178,26410
34,SOUND,voice,St. John called me to his side to read; in attempting to do this my voice failed me: words were lost in sobs.,26577,26686
34,SOUND,hear,"“If they are really qualified for the task, will not their own hearts be the first to inform them of it?” I felt as if an awful charm was framing round and gathering over me: I trembled to hear some fatal word spoken which would at once declare and rivet the spell.",31147,31415
34,SOUND,voice,"“Then I must speak for it,” continued the deep, relentless voice.",31541,31607
34,SOUND,hear,"It was as if I had heard a summons from Heaven—as if a visionary messenger, like him of Macedonia, had enounced, “Come over and help us!”",31727,31864
34,SOUND,voice,I am sensible of no light kindling—no life quickening—no voice counselling or cheering.,34059,34146
34,SOUND,hear,“I have an answer for you—hear it.,34359,34393
34,SOUND,strain,"By straining to satisfy St. John till my sinews ache, I _shall_ satisfy him—to the finest central point and farthest outward circle of his expectations.",37790,37943
34,SOUND,tone,"I will not swear, reader, that there was not something of repressed sarcasm both in the tone in which I uttered this sentence, and in the feeling that accompanied it.",42064,42230
34,SOUND,hear,"“I scarcely expected to hear that expression from you,” he said: “I think I have done and uttered nothing to deserve scorn.”",47656,47782
34,SOUND,tone,"I was touched by his gentle tone, and overawed by his high, calm mien.",47782,47854
34,SOUND,discord,You have introduced a topic on which our natures are at variance—a topic we should never discuss: the very name of love is an apple of discord between us.,47961,48115
34,SOUND,hear,But this time his feelings were all pent in his heart: I was not worthy to hear them uttered.,49029,49122
35,SOUND,sound,"I saw by his look, when he turned to me, that they were always written on the air between me and him; whenever I spoke, they sounded in my voice to his ear, and their echo toned every answer he gave me.",823,1027
35,SOUND,voice,"I saw by his look, when he turned to me, that they were always written on the air between me and him; whenever I spoke, they sounded in my voice to his ear, and their echo toned every answer he gave me.",823,1027
35,SOUND,echo,"I saw by his look, when he turned to me, that they were always written on the air between me and him; whenever I spoke, they sounded in my voice to his ear, and their echo toned every answer he gave me.",823,1027
35,SOUND,tone,"I saw by his look, when he turned to me, that they were always written on the air between me and him; whenever I spoke, they sounded in my voice to his ear, and their echo toned every answer he gave me.",823,1027
35,SOUND,tone,"This, spoken in a cool, tranquil tone, was mortifying and baffling enough.",3729,3803
35,SOUND,attend,"Had I attended to the suggestions of pride and ire, I should immediately have left him; but something worked within me more strongly than those feelings could.",3804,3963
35,SOUND,hear,"“What makes you say he does not love you, Jane?” “You should hear himself on the subject.",12402,12492
35,SOUND,listen,"It was at all times pleasant to listen while from his lips fell the words of the Bible: never did his fine voice sound at once so sweet and full—never did his manner become so impressive in its noble simplicity, as when he delivered the oracles of God: and to-night that voice took a more solemn tone—that manner a more thrilling meaning—as he sat in the midst of his household circle (the May moon shining in through the uncurtained window, and rendering almost unnecessary the light of the candle on the table): as he sat there, bending over the great old Bible, and described from its page the vision of the new heaven and the new earth—told how God would come to dwell with men, how He would wipe away all tears from their eyes, and promised that there should be no more death, neither sorrow nor crying, nor any more pain, because the former things were passed away.",14480,15353
35,SOUND,voice,"It was at all times pleasant to listen while from his lips fell the words of the Bible: never did his fine voice sound at once so sweet and full—never did his manner become so impressive in its noble simplicity, as when he delivered the oracles of God: and to-night that voice took a more solemn tone—that manner a more thrilling meaning—as he sat in the midst of his household circle (the May moon shining in through the uncurtained window, and rendering almost unnecessary the light of the candle on the table): as he sat there, bending over the great old Bible, and described from its page the vision of the new heaven and the new earth—told how God would come to dwell with men, how He would wipe away all tears from their eyes, and promised that there should be no more death, neither sorrow nor crying, nor any more pain, because the former things were passed away.",14480,15353
35,SOUND,sound,"It was at all times pleasant to listen while from his lips fell the words of the Bible: never did his fine voice sound at once so sweet and full—never did his manner become so impressive in its noble simplicity, as when he delivered the oracles of God: and to-night that voice took a more solemn tone—that manner a more thrilling meaning—as he sat in the midst of his household circle (the May moon shining in through the uncurtained window, and rendering almost unnecessary the light of the candle on the table): as he sat there, bending over the great old Bible, and described from its page the vision of the new heaven and the new earth—told how God would come to dwell with men, how He would wipe away all tears from their eyes, and promised that there should be no more death, neither sorrow nor crying, nor any more pain, because the former things were passed away.",14480,15353
35,SOUND,voice,"It was at all times pleasant to listen while from his lips fell the words of the Bible: never did his fine voice sound at once so sweet and full—never did his manner become so impressive in its noble simplicity, as when he delivered the oracles of God: and to-night that voice took a more solemn tone—that manner a more thrilling meaning—as he sat in the midst of his household circle (the May moon shining in through the uncurtained window, and rendering almost unnecessary the light of the candle on the table): as he sat there, bending over the great old Bible, and described from its page the vision of the new heaven and the new earth—told how God would come to dwell with men, how He would wipe away all tears from their eyes, and promised that there should be no more death, neither sorrow nor crying, nor any more pain, because the former things were passed away.",14480,15353
35,SOUND,tone,"It was at all times pleasant to listen while from his lips fell the words of the Bible: never did his fine voice sound at once so sweet and full—never did his manner become so impressive in its noble simplicity, as when he delivered the oracles of God: and to-night that voice took a more solemn tone—that manner a more thrilling meaning—as he sat in the midst of his household circle (the May moon shining in through the uncurtained window, and rendering almost unnecessary the light of the candle on the table): as he sat there, bending over the great old Bible, and described from its page the vision of the new heaven and the new earth—told how God would come to dwell with men, how He would wipe away all tears from their eyes, and promised that there should be no more death, neither sorrow nor crying, nor any more pain, because the former things were passed away.",14480,15353
35,SOUND,sound,"The succeeding words thrilled me strangely as he spoke them: especially as I felt, by the slight, indescribable alteration in sound, that in uttering them, his eye had turned on me.",15353,15536
35,SOUND,listen,"Earnestness is ever deeply solemn: first, as I listened to that prayer, I wondered at his; then, when it continued and rose, I was touched by it, and at last awed.",16761,16924
35,SOUND,hear,"He felt the greatness and goodness of his purpose so sincerely: others who heard him plead for it, could not but feel it too.",16925,17052
35,SOUND,whisper,"Diana and Mary having kissed him, left the room—in compliance, I think, with a whispered hint from him: I tendered my hand, and wished him a pleasant journey.",17141,17301
35,SOUND,listen,"If I listened to human pride, I should say no more to you of marriage with me; but I listen to my duty, and keep steadily in view my first aim—to do all things to the glory of God.",17426,17606
35,SOUND,listen,"If I listened to human pride, I should say no more to you of marriage with me; but I listen to my duty, and keep steadily in view my first aim—to do all things to the glory of God.",17426,17606
35,SOUND,tone,The inquiry was put in gentle tones: he drew me to him as gently.,19658,19723
35,SOUND,hear,"“I could decide if I were but certain,” I answered: “were I but convinced that it is God’s will I should marry you, I could vow to marry you here and now—come afterwards what would!” “My prayers are heard!” ejaculated St. John.",20058,20286
35,SOUND,hear,I heard its throb.,21081,21100
35,SOUND,hear,“What have you heard?,21535,21556
35,SOUND,hear,"I saw nothing, but I heard a voice somewhere cry—",21591,21642
35,SOUND,voice,"I saw nothing, but I heard a voice somewhere cry—",21591,21642
35,SOUND,hear,"I had heard it—where, or whence, for ever impossible to know!",21886,21947
35,SOUND,voice,"And it was the voice of a human being—a known, loved, well-remembered voice—that of Edward Fairfax Rochester; and it spoke in pain and woe, wildly, eerily, urgently.",21948,22115
35,SOUND,voice,"And it was the voice of a human being—a known, loved, well-remembered voice—that of Edward Fairfax Rochester; and it spoke in pain and woe, wildly, eerily, urgently.",21948,22115
35,SOUND,listen,I listened.,22378,22389
35,SOUND,sigh,The wind sighed low in the firs: all was moorland loneliness and midnight hush.,22390,22471
36,SOUND,hear,"Meantime, I heard St. John quit his room.",206,247
36,SOUND,hear,"I heard the front-door open, and St. John pass out.",1201,1252
36,SOUND,voice,"I recalled the voice I had heard; again I questioned whence it came, as vainly as before: it seemed in _me_—not in the external world.",1891,2025
36,SOUND,hear,"I recalled the voice I had heard; again I questioned whence it came, as vainly as before: it seemed in _me_—not in the external world.",1891,2025
36,SOUND,voice,"“Ere many days,” I said, as I terminated my musings, “I will know something of him whose voice seemed last night to summon me.",2656,2782
36,SOUND,hear,“Yes; it was to see or hear news of a friend about whom I had for some time been uneasy.”,2995,3086
36,SOUND,hear,"Amidst the silence of those solitary roads and desert hills, I heard it approach from a great distance.",4041,4144
36,SOUND,hear,"they might have demanded; “what stupid regardlessness now?” Hear an illustration, reader.",8597,8689
36,SOUND,sound,"He steals softly over the grass, careful to make no sound; he pauses—fancying she has stirred: he withdraws: not for worlds would he be seen.",8806,8947
36,SOUND,sound,"He thus grasps and cries, and gazes, because he no longer fears to waken by any sound he can utter—by any movement he can make.",9404,9531
36,SOUND,listen,No need to listen for doors opening—to fancy steps on the pavement or the gravel-walk!,9786,9872
36,SOUND,hear,It seemed I could hear all that was to come—whatever the disclosures might be—with comparative tranquillity.,12516,12624
36,SOUND,hear,"I suppose you are a stranger in these parts, or you would have heard what happened last autumn,—Thornfield Hall is quite a ruin: it was burnt down just about harvest-time.",12947,13118
36,SOUND,hear,"You are not perhaps aware,” he continued, edging his chair a little nearer the table, and speaking low, “that there was a lady—a—a lunatic, kept in the house?” “I have heard something of it.”",13640,13834
36,SOUND,hear,I feared now to hear my own story.,14244,14278
36,SOUND,hear,"I never saw her myself; but I’ve heard Leah, the house-maid, tell of her.",14949,15022
36,SOUND,hear,"“You shall tell me this part of the story another time,” I said; “but now I have a particular reason for wishing to hear all about the fire.",15252,15393
36,SOUND,hear,"The governess had run away two months before; and for all Mr. Rochester sought her as if she had been the most precious thing he had in the world, he never could hear a word of her; and he grew savage—quite savage on his disappointment: he never was a wild man, but he got dangerous after he lost her.",16598,16899
36,SOUND,hear,"And then they called out to him that she was on the roof, where she was standing, waving her arms, above the battlements, and shouting out till they could hear her a mile off: I saw her and heard her with my own eyes.",18218,18435
36,SOUND,hear,"And then they called out to him that she was on the roof, where she was standing, waving her arms, above the battlements, and shouting out till they could hear her a mile off: I saw her and heard her with my own eyes.",18218,18435
36,SOUND,hear,"I witnessed, and several more witnessed, Mr. Rochester ascend through the sky-light on to the roof; we heard him call ‘Bertha!’",18541,18668
36,SOUND,yell,"We saw him approach her; and then, ma’am, she yelled and gave a spring, and the next minute she lay smashed on the pavement.”",18669,18797
37,SOUND,hear,I had heard of it before.,142,167
37,SOUND,sound,It was as still as a church on a week-day: the pattering rain on the forest leaves was the only sound audible in its vicinage.,2404,2532
37,SOUND,hear,"Yes, life of some kind there was; for I heard a movement—that narrow front-door was unclosing, and some shape was about to issue from the grange.",2568,2715
37,SOUND,breath,"I stayed my step, almost my breath, and stood to watch him—to examine him, myself unseen, and alas!",2970,3069
37,SOUND,voice,"I had no difficulty in restraining my voice from exclamation, my step from hasty advance.",3170,3261
37,SOUND,hear,"I explained to them, in few words, that I had heard all which had happened since I left Thornfield, and that I was come to see Mr. Rochester.",5524,5665
